ENCFF959LXT	A549|KDM1A|None
ENCFF142JBX	K562|eGFP-ATF1|None
ENCFF948VRJ	HepG2|FLAG-ZNF7_isoform2|None
ENCFF209ZSP	A549|POLR2A|ethanol
ENCFF003INQ	GM12878|PBX3|None
ENCFF093TYW	H1-hESC|JUND|None
ENCFF176NJZ	HepG2|HDAC2|None
ENCFF008LSM	HEK293|CTCF|None
ENCFF111NVY	HEK293|eGFP-ZNF366|None
ENCFF897IRP	HCT116|ZFX|None
ENCFF499LJX	K562|eGFP-ZNF644|None
ENCFF014TNM	GM12878|NKRF|None
ENCFF950ISD	MCF-7|eGFP-ELF1|None
ENCFF352SHQ	Raji|POLR2A|None
ENCFF964VIQ	epithelial-cell-of-esophagus|CTCF|None
ENCFF338JPJ	HepG2|FLAG-MIXL1|None
ENCFF471NRX	MCF-7|HCFC1|None
ENCFF412EVD	K562|TAL1|None
ENCFF039SJV	GM12878|STAT3|None
ENCFF997IFW	liver|GABPA|None
ENCFF667FTY	GM12878|ATF7|None
ENCFF132QXR	HepG2|FLAG-SP5|None
ENCFF554KNF	HEK293|eGFP-ZNF670|None
ENCFF696VDG	HepG2|TFAP4|None
ENCFF271QKH	HeLa-S3|DEK|None
ENCFF275JQE	HEK293|eGFP-ZBTB7A|None
ENCFF513GIW	K562|TFDP1|None
ENCFF734LKN	epithelial-cell-of-prostate|CTCF|None
ENCFF709IUJ	K562|eGFP-ZFX|None
ENCFF481IOH	HEK293|eGFP-ZNF680|None
ENCFF607PKH	K562|ZNF263|None
ENCFF023PLP	K562|NBN|None
ENCFF333IVK	K562|eGFP-GATA2|None
ENCFF768VQG	MCF-7|NFRKB|None
ENCFF608WJK	HEK293|eGFP-ZNF524|None
ENCFF115QNH	GM12878|KAT2A|None
ENCFF814WQX	H1-hESC|SRF|None
ENCFF280JJA	SK-N-SH|EZH2phosphoT487|None
ENCFF951EDR	K562|RFX1|None
ENCFF472JVU	OCI-LY1|EZH2|None
ENCFF213EHL	K562|TARDBP|None
ENCFF930OMM	K562|RBBP5|None
ENCFF646JVP	GM12878|NFIC|None
ENCFF912CZG	K562|HMBOX1|None
ENCFF151BFB	MCF-7|EZH2phosphoT487|None
ENCFF386ZWB	K562|MCM5|None
ENCFF424CIJ	HEK293|eGFP-EGR2|None
ENCFF536UXA	HepG2|RAD51|None
ENCFF431EFX	MCF-7|TARDBP|None
ENCFF276FAU	SK-N-SH|YY1|all-trans-retinoic-acid
ENCFF024NIL	HepG2|FLAG-RXRB|None
ENCFF317VVJ	MCF-7|ZNF592|None
ENCFF908YUA	MCF-7|ZNF24|None
ENCFF882PRQ	HepG2|FLAG-GABPB1_isoform2|None
ENCFF732DCA	A549|CBX2|None
ENCFF163ZBA	HepG2|FLAG-MXD4|None
ENCFF264KYF	GM12878|ZEB1|None
ENCFF794VYB	GM12878|POLR2A|None
ENCFF451KJL	HEK293|eGFP-KLF17|None
ENCFF205LME	K562|BCLAF1|None
ENCFF618UTS	GM12878|RAD21|None
ENCFF405THA	HepG2|FLAG-ZSCAN9|None
ENCFF075HHT	HEK293T|FOXM1|None
ENCFF135EPJ	HepG2|FLAG-SSRP1|None
ENCFF531CTU	MCF-7|CHD1|None
ENCFF252FHU	H54|CTCF|None
ENCFF630IDY	HepG2|FOSL2|None
ENCFF127MVR	HEK293|eGFP-ZNF837|None
ENCFF117UOA	K562|TBL1XR1|None
ENCFF997KQI	HepG2|FOXK2|None
ENCFF241SRR	SK-N-SH|CTCF|None
ENCFF945DTV	HepG2|FLAG-TFE3|None
ENCFF863PQR	HEK293|eGFP-ZNF155|None
ENCFF381QID	HEK293|eGFP-ZNF501|None
ENCFF387FKQ	HL-60|GABPA|None
ENCFF026FEJ	K562|eGFP-POLR2H|None
ENCFF967SJM	H1-hESC|RBBP5|None
ENCFF935PCI	Ishikawa|ESR1|estradiol
ENCFF863GMR	MCF-7|ZBTB33|None
ENCFF098AMT	HEK293|eGFP-GLI4|None
ENCFF706NPK	HEK293T|SUZ12|None
ENCFF733BVX	GM12878|DPF2|None
ENCFF741FOY	B-cell|EZH2|None
ENCFF245KFB	HEK293|eGFP-MYNN|None
ENCFF690TBO	HepG2|FLAG-ARID4B|None
ENCFF935SBO	GM12878|JUNB|None
ENCFF883FSC	K562|ZNF274|None
ENCFF890YVJ	MCF-7|FOS|None
ENCFF902IRY	HepG2|ATM|None
ENCFF251ZSJ	K562|eGFP-IRF1|None
ENCFF438DWU	K562|SMARCA5|None
ENCFF445GRG	HL-60|POLR2AphosphoS5|None
ENCFF166MJJ	K562|eGFP-IRF9|None
ENCFF357AHH	K562|TCF7|None
ENCFF054DHS	HepG2|EZH2|None
ENCFF615OFW	HEK293|eGFP-ZFP3|None
ENCFF788AFZ	HEK293|eGFP-YY2|None
ENCFF416UYQ	K562|BACH1|None
ENCFF323ACL	HEK293|eGFP-ZNF10|None
ENCFF181PHR	K562|STAT1|interferon-alpha
ENCFF747GDL	neural-cell|EP300|None
ENCFF762NRN	K562|NRF1|None
ENCFF769VDQ	K562|eGFP-NFE2|None
ENCFF141JYN	HepG2|RXRA|None
ENCFF277ZUZ	K562|ZNF592|None
ENCFF468GCV	GM12878|MEF2C|None
ENCFF338TVS	HEK293|eGFP-SALL2|None
ENCFF916LHV	HepG2|ZBTB40|None
ENCFF255LCA	astrocyte-of-the-cerebellum|CTCF|None
ENCFF615CVL	A549|GABPA|ethanol
ENCFF202THU	HEK293|eGFP-ZNF404|None
ENCFF102XIH	neural-progenitor-cell|CTCF|None
ENCFF843LQG	K562|NFATC3|None
ENCFF636PWI	HeLa-S3|POLR2A|None
ENCFF491IMR	HepG2|SFPQ|None
ENCFF963UJV	HEK293|eGFP-RBAK|None
ENCFF815REG	K562|eGFP-ID3|None
ENCFF540DIG	K562|RING1|None
ENCFF402JJL	HEK293|eGFP-ZBTB48|None
ENCFF026ZRB	H1-hESC|TAF1|None
ENCFF500JAL	GM12878|MYB|None
ENCFF806CWX	IMR-90|NFE2L2|None
ENCFF244SJK	bipolar-neuron|SMARCA4|None
ENCFF263AUE	HepG2|FLAG-SLC30A9|None
ENCFF481AOS	K562|MAX|None
ENCFF380XEC	GM12878|MXI1|None
ENCFF076UHS	A549|SIN3A|None
ENCFF883BHO	HepG2|GABPA|None
ENCFF602YIK	K562|USF2|None
ENCFF737KKO	HepG2|ATF2|None
ENCFF834DYD	K562|eGFP-CUX1|None
ENCFF582OZH	A549|SIX5|ethanol
ENCFF675TCT	K562|eGFP-ZNF83|None
ENCFF033BDD	HEK293|eGFP-PATZ1|None
ENCFF183SZO	GM12878|ZZZ3|None
ENCFF185IMR	liver|HNF4G|None
ENCFF010WHH	kidney-epithelial-cell|CTCF|None
ENCFF336GTB	bipolar-neuron|POLR2AphosphoS5|None
ENCFF589EKK	HepG2|FLAG-ZKSCAN8|None
ENCFF059AZP	K562|ZBTB11|None
ENCFF314ZCZ	HeLa-S3|MAFK|None
ENCFF651YUW	HepG2|MNT|None
ENCFF498TJW	K562|ZBTB5|None
ENCFF006OFJ	GM12878|MTA2|None
ENCFF372RQZ	H1-hESC|MYC|None
ENCFF629BKP	skeletal-muscle-myoblast|EZH2|None
ENCFF409EYL	K562|USF1|None
ENCFF572YBZ	GM12878|KDM5A|None
ENCFF516VNN	liver|REST|None
ENCFF876CPX	K562|RNF2|None
ENCFF993YKH	K562|SMARCB1|None
ENCFF726DPQ	HEK293|eGFP-CTCF|None
ENCFF933XNU	HepG2|SMC3|None
ENCFF126CIA	HEK293|eGFP-ZNF280C|None
ENCFF953PPE	K562|ATF7|None
ENCFF270QLC	K562|TAF7|None
ENCFF767OVB	GM12878|TAF1|None
ENCFF394AJV	K562|ZNF24|None
ENCFF644ASO	HEK293|eGFP-SCRT2|None
ENCFF059IGE	H1-hESC|KDM5A|None
ENCFF117NUA	K562|SNIP1|None
ENCFF237XLE	MCF-7|ESRRA|None
ENCFF056LZZ	K562|SMAD2|None
ENCFF627FTK	SK-N-SH|JUND|None
ENCFF439ZYX	MCF-7|ZFX|None
ENCFF188DPS	neural-progenitor-cell|EZH2phosphoT487|None
ENCFF694NSV	GM12891|POLR2A|None
ENCFF155CWQ	A549|JUN|None
ENCFF046FNS	IMR-90|MAFK|None
ENCFF471EGU	HEK293T|ELF4|None
ENCFF758QMX	HEK293|eGFP-ZSCAN5A|None
ENCFF571FGG	GM12878|TBP|None
ENCFF548HXK	GM12878|TRIM22|None
ENCFF500ARI	K562|FUS|None
ENCFF939CTJ	HEK293|eGFP-GFI1B|None
ENCFF838GFD	HEK293|eGFP-ZNF34|None
ENCFF715GFM	fibroblast-of-the-aortic-adventitia|CTCF|None
ENCFF636ARM	HepG2|SP1|None
ENCFF235UDJ	K562|SAP30|None
ENCFF801IEP	HeLa-S3|SREBF2|None
ENCFF155PUW	LNCaP-clone-FGC|CTCF|None
ENCFF300FSQ	HepG2|FLAG-ZFP1_isoform1|None
ENCFF215DYV	GM12878|CTBP1|None
ENCFF041ODC	K562|CTCF|None
ENCFF770FCH	GM12878|BHLHE40|None
ENCFF838FGJ	MCF-7|TRIM22|None
ENCFF035AMN	HEK293|eGFP-ZNF157|None
ENCFF300YEH	GM12878|TCF12|None
ENCFF300PAY	SK-N-SH|TAF1|None
ENCFF555ECR	GM12878|TCF7|None
ENCFF081YPW	T47D|JUND|None
ENCFF950MBW	H1-hESC|RNF2|None
ENCFF595JHJ	GM12878|SKIL|None
ENCFF778TKQ	GM12878|ZNF622|None
ENCFF407WIN	K562|GATAD2A|None
ENCFF659LXK	MCF-7|RAD51|None
ENCFF299JTM	HepG2|FLAG-SOX5|None
ENCFF777MDP	K562|MCM7|None
ENCFF802SQS	HepG2|ZNF207|None
ENCFF964DVU	K562|YBX3|None
ENCFF200CCE	H1-hESC|NRF1|None
ENCFF441VMJ	MCF-7|TOE1|None
ENCFF765WAE	A549|MAZ|None
ENCFF863TTH	HepG2|FLAG-NR2F6|None
ENCFF897JRP	HEK293|eGFP-ZNF350|None
ENCFF539RBU	K562|FLAG-ATF1|None
ENCFF046QCH	astrocyte|CTCF|None
ENCFF869JTA	K562|SREBF1|None
ENCFF347RZW	HEK293|eGFP-ZNF747|None
ENCFF166IHW	HepG2|NRF1|None
ENCFF390NSZ	HepG2|ELF1|None
ENCFF857GBU	HEK293|eGFP-ZNF530|None
ENCFF805MUO	liver|YY1|None
ENCFF319FBU	HepG2|SOX13|None
ENCFF310XNW	GM12878|USF1|None
ENCFF748JYG	HepG2|NFRKB|None
ENCFF264OCQ	H1-hESC|TCF12|None
ENCFF440HZQ	K562|SP1|None
ENCFF866ZRE	HepG2|RNF2|None
ENCFF122GOC	K562|MCM3|None
ENCFF035AJG	GM12878|CREM|None
ENCFF442SGT	HepG2|POLR2A|None
ENCFF122XOC	K562|STAT1|interferon-gamma
ENCFF910AUJ	K562|SETDB1|None
ENCFF032ACV	liver|JUND|None
ENCFF204MVK	A549|FOXA1|dexamethasone
ENCFF558HHY	K562|HES1|None
ENCFF324LIJ	GM12878|ZNF384|None
ENCFF989JWG	GM12878|ZNF24|None
ENCFF551PUN	HEK293|eGFP-ZNF580|None
ENCFF035UBW	HEK293|eGFP-KLF9|None
ENCFF017CJU	GM12878|RUNX3|None
ENCFF699DHT	HEK293|eGFP-ZNF488|None
ENCFF522KCK	K562|EGR1|None
ENCFF861MFY	HEK293|eGFP-GLIS1|None
ENCFF137HKJ	MCF-7|ZNF207|None
ENCFF794YLM	HEK293|eGFP-ZNF114|None
ENCFF401MQL	HFF-Myc|CTCF|None
ENCFF085ARN	HEK293|eGFP-KLF16|None
ENCFF400JHH	K562|eGFP-ZNF24|None
ENCFF795JGA	MCF-7|PKNOX1|None
ENCFF199GLL	osteoblast|CTCF|None
ENCFF252QZC	BE2C|CTCF|None
ENCFF394FTH	GM12878|MLLT1|None
ENCFF825LBQ	K562|C11orf30|None
ENCFF013XMV	MCF-10A|MYC|ethanol
ENCFF365NCW	K562|POLR2A|interferon-gamma
ENCFF154SRU	K562|FOXK2|None
ENCFF671FGG	HepG2|RAD21|None
ENCFF099UVV	HEK293|eGFP-PRDM12|None
ENCFF261YCK	K562|eGFP-TFDP1|None
ENCFF455DUW	IMR-90|BHLHE40|None
ENCFF869EBE	MCF-7|CUX1|None
ENCFF025DSF	HEK293|eGFP-BCL6B|None
ENCFF852YNM	HEK293|eGFP-ZNF621|None
ENCFF639SOF	HEK293|eGFP-ZNF341|None
ENCFF810GDI	MCF-7|ELK1|None
ENCFF156EDQ	HEK293|eGFP-ZNF558|None
ENCFF364WAT	K562|ATF3|None
ENCFF849TPX	MCF-7|ZBTB40|None
ENCFF291BVN	HepG2|FLAG-RFXANK|None
ENCFF580TAE	GM12878|ZNF207|None
ENCFF613VMS	HepG2|SRSF1|None
ENCFF200RTY	A549|BCL3|ethanol
ENCFF330LVI	GM12878|JUND|None
ENCFF715VBE	HEK293|eGFP-ZNF544|None
ENCFF130WFH	HepG2|FLAG-ATF1|None
ENCFF407HRS	IMR-90|ELK1|None
ENCFF879MMQ	H1-hESC|ZNF143|None
ENCFF414OZX	NT2/D1|ZNF274|None
ENCFF921NKG	HEK293|eGFP-PRDM4|None
ENCFF089CHZ	HEK293|eGFP-ZNF623|None
ENCFF086USH	K562|ZNF143|None
ENCFF012XLD	GM12878|ZNF687|None
ENCFF183BLB	H1-hESC|BRCA1|None
ENCFF674RQX	A549|MYC|None
ENCFF004LSM	LNCAP|CTCF|17β-hydroxy-5α-androstan-3-one
ENCFF149PSG	K562|eGFP-ETS2|None
ENCFF907IUT	MCF-7|JUN|None
ENCFF646WOC	HepG2|POLR2AphosphoS2|None
ENCFF347MAZ	GM12878|RB1|None
ENCFF586XTX	C4-2B|ZFX|None
ENCFF561CJL	HeLa-S3|NFE2L2|None
ENCFF192MYZ	GM12878|RELB|None
ENCFF828FPY	A549|NR3C1|ethanol
ENCFF129MGH	HEK293|eGFP-ZNF138|None
ENCFF563UJS	HEK293|eGFP-ZNF518A|None
ENCFF871DHQ	HEK293|eGFP-PRDM2|None
ENCFF048GGM	H1-hESC|EP300|None
ENCFF573OMT	K562|KDM5B|None
ENCFF195JOB	K562|ZNF316|None
ENCFF639EJK	liver|HNF4A|None
ENCFF100VPO	K562|SKIL|None
ENCFF346SWX	K562|CBX8|None
ENCFF634VUQ	K562|E2F1|None
ENCFF503LMD	K562|FOSL1|None
ENCFF511AZU	induced-pluripotent-stem-cell|ETS1|None
ENCFF708QCZ	SK-N-SH|USF2|None
ENCFF857EDP	A549|RNF2|None
ENCFF133GIM	HepG2|EHMT2|None
ENCFF464IZM	HepG2|GATA4|None
ENCFF871STF	HepG2|TAF1|None
ENCFF655FUP	HepG2|FLAG-SMAD4_isoform1|None
ENCFF024FLW	HEK293|eGFP-ZNF654|None
ENCFF476OYZ	H1-hESC|RING1|None
ENCFF165MPT	MCF-7|PAX8|None
ENCFF891JAX	GM12878|SMAD5|None
ENCFF740JCX	K562|YBX1|None
ENCFF723CXZ	GM12878|EZH2|None
ENCFF294RHB	HEK293|TRIM28|None
ENCFF753LFL	K562|BMI1|None
ENCFF183DMM	HepG2|PCBP1|None
ENCFF337RFK	HEK293T|FOXK2|None
ENCFF593ZQY	T47D|FOXA1|dimethyl-sulfoxide
ENCFF124NBN	K562|RB1|None
ENCFF625FYY	K562|eGFP-KLF1|None
ENCFF450DFK	K562|eGFP-CEBPB|None
ENCFF907JXH	GM12878|ZBED1|None
ENCFF084MBH	22Rv1|CTCF|None
ENCFF757KNN	HepG2|REST|None
ENCFF346KJG	IMR-90|USF2|None
ENCFF300KTC	GM12891|YY1|None
ENCFF309XXF	GM12878|HCFC1|None
ENCFF003ZGU	GM12878|BRCA1|None
ENCFF196DXT	HEK293|eGFP-ZBTB1|None
ENCFF221OEX	HEK293|eGFP-ZNF777|None
ENCFF860SGT	HepG2|HNF1A|None
ENCFF724JQX	K562|eGFP-DIDO1|None
ENCFF007PNW	PFSK-1|POLR2AphosphoS5|None
ENCFF489RYB	MCF-10A|POLR2A|ethanol
ENCFF221BCO	GM12878|HDAC2|None
ENCFF334JGR	MCF-7|CSDE1|None
ENCFF056PDQ	22Rv1|ZFX|None
ENCFF704SUZ	HEK293|eGFP-ZFP37|None
ENCFF111EXG	K562|PHB2|None
ENCFF845OPG	K562|CBFA2T3|None
ENCFF189NTN	HepG2|FLAG-SAP130|None
ENCFF334TMJ	K562|GATAD2B|None
ENCFF460RWM	GM12878|MAZ|None
ENCFF767SOM	fibroblast-of-lung|EZH2|None
ENCFF310TCJ	fibroblast-of-pulmonary-artery|CTCF|None
ENCFF571RHI	GM12892|YY1|None
ENCFF067JKB	K562|NR2F1|None
ENCFF327FRU	MCF-7|ZNF687|None
ENCFF766MOS	HepG2|MAZ|None
ENCFF913REJ	HeLa-S3|CTCF|None
ENCFF483RLR	HepG2|JUND|None
ENCFF145JGI	K562|NFE2|None
ENCFF695XRW	H1-hESC|SP1|None
ENCFF468OUJ	HepG2|HNF4A|None
ENCFF585ZFE	MCF-10A|POLR2A|afimoxifene
ENCFF654TPM	H1-hESC|MAFK|None
ENCFF088ADT	MCF-7|MTA1|None
ENCFF716KZE	HEK293T|NFRKB|None
ENCFF173UJG	HepG2|ZBTB33|None
ENCFF786BQV	HCT116|POLR2A|None
ENCFF515NKO	HEK293|eGFP-ZNF662|None
ENCFF833PVL	GM12891|SPI1|None
ENCFF108SNI	Panc1|TCF7L2|None
ENCFF803HUH	K562|eGFP-PTTG1|None
ENCFF432VIV	K562|POLR2A|interferon-alpha
ENCFF087JFS	HEK293|eGFP-ZNF781|None
ENCFF204RPR	GM12878|ZNF217|None
ENCFF935AGY	HepG2|FLAG-KMT2B|None
ENCFF575KEH	neural-progenitor-cell|EZH2|None
ENCFF409WNF	GM12878|ATF2|None
ENCFF728TJB	MCF-7|FOXA1|None
ENCFF905NMP	K562|JUN|None
ENCFF229LRU	HEK293|eGFP-ZNF292|None
ENCFF335NCG	GM12878|MAFK|None
ENCFF362VQO	GM12878|ZBTB33|None
ENCFF669QKC	K562|HDAC6|None
ENCFF218UXO	HepG2|ZNF24|None
ENCFF626FDD	HepG2|BRD4|None
ENCFF790ENL	HepG2|FLAG-TEAD1|None
ENCFF883GKG	HEK293|eGFP-ZNF629|None
ENCFF101HMW	MCF-7|GTF2F1|None
ENCFF577PUV	HepG2|FLAG-MIER2|None
ENCFF339LOH	HepG2|EP300|None
ENCFF766HDH	HEK293|eGFP-ZSCAN16|None
ENCFF982IIX	MCF-7|NBN|None
ENCFF875JHB	K562|GATA1|None
ENCFF808CXM	HepG2|ASH2L|None
ENCFF345ALQ	MCF-7|CTBP1|None
ENCFF973QOP	HepG2|BHLHE40|None
ENCFF505GHK	HEK293|eGFP-ZNF248|None
ENCFF920LAF	HEK293|eGFP-ZNF169|None
ENCFF115DVM	K562|GTF2F1|None
ENCFF116XHX	GM12873|CTCF|None
ENCFF643EJZ	liver|NR2F2|None
ENCFF975LFF	Ishikawa|ESR1|bisphenol-A
ENCFF892JRL	K562|SIN3B|None
ENCFF951LYB	K562|NR2F6|None
ENCFF256ECY	SK-N-SH|REST|None
ENCFF163JYV	GM12878|CEBPZ|None
ENCFF838NIW	K562|MYC|interferon-gamma
ENCFF800HNH	GM12878|BCL11A|None
ENCFF056PFS	HEK293|eGFP-ZNF571|None
ENCFF842LKY	HepG2|FLAG-ZNF580|None
ENCFF627NBS	HEK293T|CTBP1|None
ENCFF155IHW	HEK293|eGFP-ZEB2|None
ENCFF996MRE	neural-cell|POLR2AphosphoS5|None
ENCFF718EJX	MCF-10A|STAT3|afimoxifene
ENCFF440KMN	K562|GATA2|None
ENCFF861HYH	HEK293|eGFP-ZNF280D|None
ENCFF510ZPK	H1-hESC|SIX5|None
ENCFF981ZOK	MCF-10A|FOS|ethanol
ENCFF998GIO	K562|HLTF|None
ENCFF426UBL	Panc1|POLR2AphosphoS5|None
ENCFF581CQM	HepG2|FLAG-RCOR2|None
ENCFF655MJA	HL-60|REST|None
ENCFF906KLB	HepG2|FLAG-ZBTB26|None
ENCFF012DPW	K562|SNRNP70|None
ENCFF804ARW	K562|PKNOX1|None
ENCFF100GWW	H1-hESC|CHD7|None
ENCFF872LJE	HepG2|FLAG-NFYC|None
ENCFF512PBA	K562|KLF16|None
ENCFF855UMP	A549|CEBPB|None
ENCFF823ISD	GM12878|ZBTB40|None
ENCFF512UAX	K562|eGFP-ZNF507|None
ENCFF002VSM	K562|eGFP-NR4A1|None
ENCFF277SUI	HEK293|eGFP-REPIN1|None
ENCFF926GAC	PFSK-1|FOXP2|None
ENCFF492YUE	HepG2|FLAG-GMEB2|None
ENCFF565SBG	HepG2|TBP|None
ENCFF287RCH	fibroblast-of-gingiva|CTCF|None
ENCFF525FJA	K562|CBX5|None
ENCFF868ZRM	HeLa-S3|GABPA|None
ENCFF517PUF	liver|ZBTB33|None
ENCFF934KIL	HCT116|POLR2AphosphoS5|None
ENCFF179GMV	K562|CEBPZ|None
ENCFF648VIL	HepG2|FOXA1|None
ENCFF953ZSO	K562|ZMIZ1|None
ENCFF505HOV	K562|DNMT1|None
ENCFF182QJW	MCF-7|NRF1|None
ENCFF678SSA	H1-hESC|JUN|None
ENCFF196UZE	K562|CEBPB|None
ENCFF736AVY	K562|eGFP-PTRF|None
ENCFF813QKQ	HEK293|eGFP-OVOL3|None
ENCFF413XGH	HepG2|HNRNPL|None
ENCFF830UEH	K562|MITF|None
ENCFF491VHJ	HEK293|eGFP-SCRT1|None
ENCFF684AZX	HepG2|BRCA1|None
ENCFF176LMS	erythroblast|GATA1|None
ENCFF746GFU	HEK293|eGFP-ATF2|None
ENCFF515OHN	HEK293|eGFP-ZEB1|None
ENCFF689QHF	A549|POLR2A|dexamethasone
ENCFF441LKT	HepG2|NR2F6|None
ENCFF734CJH	K562|HCFC1|None
ENCFF032HQY	HEK293|eGFP-ZNF146|None
ENCFF773HOI	SK-N-SH|RFX5|None
ENCFF613DVF	H1-hESC|ATF3|None
ENCFF563MXX	K562|eGFP-ZBTB11|None
ENCFF764DOP	HepG2|U2AF2|None
ENCFF609UTS	K562|TBP|None
ENCFF757ULW	K562|eGFP-ZNF584|None
ENCFF914QSN	K562|NR2C2|None
ENCFF699GCM	GM12878|YBX1|None
ENCFF452INW	K562|ETV6|None
ENCFF877ZEB	HEK293|eGFP-ZNF202|None
ENCFF493NZN	K562|KDM1A|None
ENCFF571NDF	K562|ZBTB40|None
ENCFF883YBP	HEK293|ZNF263|None
ENCFF090TBS	GM12878|RCOR1|None
ENCFF408WSW	K562|ELK1|None
ENCFF130MLE	MCF-7|MYC|None
ENCFF505FJH	A549|RCOR1|None
ENCFF980GMH	GM12878|TBX21|None
ENCFF138KWB	T47D|ESR1|bisphenol-A
ENCFF253LJN	HepG2|FLAG-BCL6_isoform1|None
ENCFF937JNR	K562|TAF1|None
ENCFF567XKS	K562|ZNF384|None
ENCFF183YLB	astrocyte-of-the-spinal-cord|CTCF|None
ENCFF011OYO	WI38|CTCF|None
ENCFF159GGO	MCF-7|GATAD2B|None
ENCFF492VKT	K562|eGFP-GABPA|None
ENCFF830BRF	K562|ZBTB2|None
ENCFF894VNK	HEK293|eGFP-ZNF26|None
ENCFF032XIG	HEK293|eGFP-WT1|None
ENCFF408CMK	K562|NFXL1|None
ENCFF567LEJ	A549|NR3C1|dexamethasone
ENCFF087CCO	HEK293|eGFP-SP3|None
ENCFF363SYB	GM12878|ETS1|None
ENCFF276OHI	HEK293|eGFP-ZSCAN5CP|None
ENCFF426IHW	K562|NONO|None
ENCFF108YPE	H1-hESC|TBP|None
ENCFF482PBU	K562|ZBTB7A|None
ENCFF561ZCZ	K562|KDM4B|None
ENCFF500GAV	HepG2|CEBPZ|None
ENCFF536RRU	liver|CTCF|None
ENCFF124MXH	K562|NFYA|None
ENCFF061UNO	K562|MYBL2|None
ENCFF414UWR	HEK293|eGFP-ZNF555|None
ENCFF846OVB	HepG2|FLAG-THAP11|None
ENCFF353WKC	A549|TAF1|ethanol
ENCFF402BIZ	A549|FOSL2|ethanol
ENCFF986BVH	K562|SRSF1|None
ENCFF112WBJ	MCF-7|RFX5|None
ENCFF926MTA	HepG2|FLAG-GABP|None
ENCFF490ZAJ	HepG2|ZMYM3|None
ENCFF191MYC	K562|CBX1|None
ENCFF429TTF	K562|ZMYM3|None
ENCFF482RHW	HepG2|FLAG-TGIF2|None
ENCFF773COA	HepG2|RFX5|None
ENCFF240VYE	HEK293|eGFP-ZNF311|None
ENCFF863OPI	GM12878|ZNF592|None
ENCFF129XCG	MCF-7|SNIP1|None
ENCFF845WOM	HEK293|eGFP-ZNF585B|None
ENCFF491HEV	A549|CHD7|None
ENCFF333VCK	HCT116|JUND|None
ENCFF618OSB	fibroblast-of-dermis|EZH2|None
ENCFF892GAT	GM12878|NR2C2|None
ENCFF434NOC	GM12878|REST|None
ENCFF136DLW	HEK293|eGFP-ZIC2|None
ENCFF533MFQ	GM12878|CBX5|None
ENCFF377AEV	K562|ARID2|None
ENCFF547CLG	pancreas|CTCF|None
ENCFF549YFK	HepG2|KAT2B|None
ENCFF834SEA	HEK293|eGFP-ZNF175|None
ENCFF042DUJ	HepG2|YY1|None
ENCFF700UZN	cardiac-muscle-cell|CTCF|None
ENCFF928SXE	HepG2|FLAG-NFIL3|None
ENCFF156BBF	HEK293|eGFP-ZNF639|None
ENCFF558SDJ	K562|eGFP-ZNF512|None
ENCFF719FJX	MCF-7|SP1|None
ENCFF376CAG	K562|ZHX1|None
ENCFF523SBI	HEK293T|ZNF384|None
ENCFF027GDP	K562|eGFP-CREB3|None
ENCFF585SRV	GM12878|ARNT|None
ENCFF380IQS	HepG2|ETV4|None
ENCFF984RVM	HEK293|eGFP-AEBP2|None
ENCFF969IRU	HEK293|eGFP-ZNF266|None
ENCFF549HYB	GM12878|SIN3A|None
ENCFF222QWW	HepG2|KDM1A|None
ENCFF619AEN	K562|TCF12|None
ENCFF275XNU	K562|CBX3|None
ENCFF074QAR	HEK293|eGFP-ZNF514|None
ENCFF201SRD	MCF-7|ATF7|None
ENCFF907JTW	HEK293|eGFP-ZSCAN23|None
ENCFF273IOC	HepG2|MAFF|None
ENCFF015XIL	K562|ZC3H8|None
ENCFF645LGE	T47D|ESR1|genistein
ENCFF825GFC	A549|KDM5A|None
ENCFF225IZQ	K562|PHF8|None
ENCFF623TXS	A549|CHD4|None
ENCFF654AER	HEK293|eGFP-ZBTB10|None
ENCFF667CNQ	GM12891|TAF1|None
ENCFF213VYK	GM12878|POLR2AphosphoS5|None
ENCFF012QKZ	HEK293|eGFP-REST|None
ENCFF120LIC	HepG2|FLAG-HOMEZ|None
ENCFF295AZL	HepG2|ZNF384|None
ENCFF757ZGV	K562|POLR2A|None
ENCFF056DZM	K562|NR2F2|None
ENCFF307MMO	A549|ELK1|None
ENCFF648YCS	K562|PRPF4|None
ENCFF386PEX	K562|eGFP-ZNF354B|None
ENCFF465BGX	K562|eGFP-TAF7|None
ENCFF270VUX	K562|FLAG-PBX2|None
ENCFF764DSU	GM12878|IKZF2|None
ENCFF004MNA	H1-hESC|EGR1|None
ENCFF071VIC	HEK293|eGFP-ZNF491|None
ENCFF957NPF	HepG2|FLAG-CEBPG|None
ENCFF653OAN	HEK293|eGFP-ZBTB49|None
ENCFF443IZC	K562|STAT2|interferon-alpha
ENCFF347MTY	HepG2|SIN3B|None
ENCFF914VTC	HepG2|FLAG-KDM1A|None
ENCFF303TLQ	HepG2|FLAG-ZNF511|None
ENCFF450EDU	GM12878|NFATC1|None
ENCFF720CRM	spleen|CTCF|None
ENCFF698NYD	SK-N-SH|USF1|all-trans-retinoic-acid
ENCFF208VCB	K562|eGFP-USF2|None
ENCFF611FVS	GM10248|CTCF|None
ENCFF804KSB	K562|eGFP-ETV1|None
ENCFF418TUX	A549|NFE2L2|None
